OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
1863,Santiago Tetepec,MX20489,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1864,Santiago Texcalcingo,MX20490,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1865,Santiago Textitlán,MX20491,Santiago Textitlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1866,Santiago Tilantongo,MX20492,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1867,Santiago Tillo,MX20493,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1868,Santiago Tlazoyaltepec,MX20494,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1869,Santiago Tulantepec de Lugo Guerrero,MX13056,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
1870,Santiago Tuxtla,MX30143,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1871,Santiago Xanica,MX20495,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1872,Santiago Xiacuí,MX20496,Santiago Xiacui,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1873,Santiago Yaitepec,MX20497,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1874,Santiago Yaveo,MX20498,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1875,Santiago Yolomécatl,MX20499,Santiago Yolomecatl,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1876,Santiago Yosondúa,MX20500,Santiago Yosondua,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1877,Santiago Yucuyachi,MX20501,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1878,Santiago Zacatepec,MX20502,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1879,Santiago Zoochila,MX20503,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1880,Santo Domingo,MX24033,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1881,Santo Domingo Albarradas,MX20506,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1882,Santo Domingo Armenta,MX20507,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1883,Santo Domingo Chihuitán,MX20508,Santo Domingo Chihuitan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1884,Santo Domingo de Morelos,MX20509,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1885,Santo Domingo Ingenio,MX20505,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1886,Santo Domingo Ixcatlán,MX20510,Santo Domingo Ixcatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1887,Santo Domingo Nuxaá,MX20511,Santo Domingo Nuxaa,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1888,Santo Domingo Ozolotepec,MX20512,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1889,Santo Domingo Petapa,MX20513,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1890,Santo Domingo Roayaga,MX20514,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1891,Santo Domingo Tehuantepec,MX20515,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1892,Santo Domingo Teojomulco,MX20516,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1893,Santo Domingo Tepuxtepec,MX20517,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1894,Santo Domingo Tlatayápam,MX20518,Santo Domingo Tlatayapam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1895,Santo Domingo Tomaltepec,MX20519,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1896,Santo Domingo Tonalá,MX20520,Santo Domingo Tonala,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1897,Santo Domingo Tonaltepec,MX20521,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1898,Santo Domingo Xagacía,MX20522,Santo Domingo Xagacia,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1899,Santo Domingo Yanhuitlán,MX20523,Santo Domingo Yanhuitlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1900,Santo Domingo Yodohino,MX20524,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1901,Santo Domingo Zanatepec,MX20525,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1902,Santo Tomás,MX15078,Santo Tomas,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1903,Santo Tomás Hueyotlipan,MX21151,Santo Tomas Hueyotlipan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1904,Santo Tomás Jalieza,MX20530,Santo Tomas Jalieza,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1905,Santo Tomás Mazaltepec,MX20531,Santo Tomas Mazaltepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1906,Santo Tomás Ocotepec,MX20532,Santo Tomas Ocotepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1907,Santo Tomás Tamazulapan,MX20533,Santo Tomas Tamazulapan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1908,Santos Reyes Nopala,MX20526,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1909,Santos Reyes Pápalo,MX20527,Santos Reyes Papalo,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1910,Santos Reyes Tepejillo,MX20528,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1911,Santos Reyes Yucuná,MX20529,Santos Reyes Yucuna,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1912,Sáric,MX26060,Saric,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1913,Satevó,MX08061,Satevo,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
1914,Saucillo,MX08062,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
1915,Sayula,MX14082,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1916,Sayula de Alemán,MX30144,Sayula de Aleman,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1917,Senguio,MX16080,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1918,Seyé,MX31067,Seye,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1919,Sierra Mojada,MX05034,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
1920,Silacayoápam,MX20537,Silacayoapam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1921,Silao,MX11037,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1922,Siltepec,MX07080,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1923,Simojovel,MX07081,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1924,Sinaloa,MX25017,NA,NA,NA,Sinaloa,MX25,México,MX,1517529600000,1592438400000,NA
1925,Sinanché,MX31068,Sinanche,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1926,Singuilucan,MX13057,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
1927,Sitalá,MX07082,Sitala,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1928,Sitio de Xitlapehua,MX20538,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1929,Sochiapa,MX30146,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1930,Socoltenango,MX07083,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1931,Soconusco,MX30145,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1932,Soledad Atzompa,MX30147,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1933,Soledad de Doblado,MX30148,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1934,Soledad de Graciano Sánchez,MX24035,Soledad de Graciano Sanchez,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1935,Soledad Etla,MX20539,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1936,Solidaridad,MX23008,NA,NA,NA,Quintana Roo,MX23,México,MX,1517529600000,1592438400000,NA
1937,Solosuchiapa,MX07084,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1938,Soltepec,MX21152,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1939,Sombrerete,MX32042,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
1940,Soteapan,MX30149,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1941,Soto la Marina,MX28037,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
1942,Sotuta,MX31069,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1943,Soyaló,MX07085,Soyalo,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1944,Soyaniquilpan de Juárez,MX15079,Soyaniquilpan de Juarez,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1945,Soyopa,MX26061,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1946,Suaqui Grande,MX26062,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1947,Suchiapa,MX07086,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1948,Suchiate,MX07087,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1949,Súchil,MX10033,Suchil,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1950,Sucilá,MX31070,Sucila,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1951,Sudzal,MX31071,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1952,Sultepec,MX15080,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1953,Suma,MX31072,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1954,Sunuapa,MX07088,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1955,Susticacán,MX32043,Susticacan,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
1956,Susupuato,MX16081,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1957,Tabasco,MX32044,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
1958,Tacámbaro,MX16082,Tacambaro,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1959,Tacotalpa,MX27015,NA,NA,NA,Tabasco,MX27,México,MX,1517529600000,1592438400000,NA
1960,Tahdziú,MX31073,Tahdziu,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1961,Tahmek,MX31074,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1962,Tala,MX14083,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1963,Talpa de Allende,MX14084,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1964,Tamalín,MX30150,Tamalin,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1965,Tamasopo,MX24036,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1966,Tamazula,MX10034,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1967,Tamazula de Gordiano,MX14085,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1968,Tamazulápam del Espíritu Santo,MX20031,Tamazulapam del Espiritu Santo,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1969,Tamazunchale,MX24037,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1970,Tamiahua,MX30151,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1971,Tampacán,MX24038,Tampacan,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1972,Tampamolón Corona,MX24039,Tampamolon Corona,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1973,Tampico,MX28038,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
1974,Tampico Alto,MX30152,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1975,Tamuín,MX24040,Tamuin,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1976,Tancanhuitz,MX24012,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1977,Tancítaro,MX16083,Tancitaro,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1978,Tancoco,MX30153,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1979,Tanetze de Zaragoza,MX20541,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1980,Tangamandapio,MX16084,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1981,Tangancícuaro,MX16085,Tangancicuaro,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1982,Tanhuato,MX16086,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1983,Taniche,MX20542,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1984,Tanlajás,MX24041,Tanlajas,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1985,Tanquián de Escobedo,MX24042,Tanquian de Escobedo,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1986,Tantima,MX30154,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1987,Tantoyuca,MX30155,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1988,Tapachula,MX07089,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1989,Tapalapa,MX07090,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1990,Tapalpa,MX14086,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1991,Tapilula,MX07091,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1992,Tarandacuao,MX11038,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1993,Taretan,MX16087,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1994,Tarímbaro,MX16088,Tarimbaro,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1995,Tarimoro,MX11039,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1996,Tasquillo,MX13058,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
1997,Tatahuicapan de Juárez,MX30209,Tatahuicapan de Juarez,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1998,Tataltepec de Valdés,MX20543,Tataltepec de Valdes,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1999,Tatatila,MX30156,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2000,Taxco de Alarcón,MX12055,Taxco de Alarcon,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
2001,Teabo,MX31075,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2002,Teapa,MX27016,NA,NA,NA,Tabasco,MX27,México,MX,1517529600000,1592438400000,NA
2003,Tecali de Herrera,MX21153,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2004,Tecalitlán,MX14087,Tecalitlan,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2005,Tecámac,MX15081,Tecamac,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2006,Tecamachalco,MX21154,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2007,Tecate,MX02003,NA,NA,NA,Baja California,MX02,México,MX,1517529600000,1592438400000,NA
2008,Techaluta de Montenegro,MX14089,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2009,Tecoanapa,MX12056,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
2010,Tecoh,MX31076,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2011,Tecolotlán,MX14088,Tecolotlan,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2012,Tecolutla,MX30158,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2013,Tecomán,MX06009,Tecoman,NA,NA,Colima,MX06,México,MX,1517529600000,1592438400000,NA
2014,Tecomatlán,MX21155,Tecomatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2015,Tecozautla,MX13059,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2016,Técpan de Galeana,MX12057,Tecpan de Galeana,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
2017,Tecpatán,MX07092,Tecpatan,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
2018,Tecuala,MX18016,NA,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
2019,Tehuacán,MX21156,Tehuacan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2020,Tehuipango,MX30159,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2021,Tehuitzingo,MX21157,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2022,Tejupilco,MX15082,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2023,Tekal de Venegas,MX31077,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2024,Tekantó,MX31078,Tekanto,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2025,Tekax,MX31079,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2026,Tekit,MX31080,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2027,Tekom,MX31081,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2028,Telchac Pueblo,MX31082,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2029,Telchac Puerto,MX31083,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2030,Teloloapan,MX12058,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
2031,Temamatla,MX15083,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2032,Temascalapa,MX15084,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2033,Temascalcingo,MX15085,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2034,Temascaltepec,MX15086,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2035,Temax,MX31084,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2036,Temixco,MX17018,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
2037,Temoac,MX17033,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
2038,Temoaya,MX15087,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2039,Temósachic,MX08063,Temosachic,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
2040,Temozón,MX31085,Temozon,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2041,Tempoal,MX30161,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2042,Tenabo,MX04008,NA,NA,NA,Campeche,MX04,México,MX,1517529600000,1592438400000,NA
2043,Tenamaxtlán,MX14090,Tenamaxtlan,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2044,Tenampa,MX30162,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2045,Tenampulco,MX21158,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2046,Tenancingo,MX15088,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2047,Tenancingo,MX29027,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
2048,Tenango de Doria,MX13060,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2049,Tenango del Aire,MX15089,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2050,Tenango del Valle,MX15090,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2051,Tenejapa,MX07093,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
2052,Tenochtitlán,MX30163,Tenochtitlan,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2053,Tenosique,MX27017,NA,NA,NA,Tabasco,MX27,México,MX,1517529600000,1592438400000,NA
2054,Teocaltiche,MX14091,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2055,Teocelo,MX30164,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2056,Teococuilco de Marcos Pérez,MX20544,Teococuilco de Marcos Perez,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
2057,Teocuitatlán de Corona,MX14092,Teocuitatlan de Corona,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2058,Teolocholco,MX29028,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
2059,Teoloyucan,MX15091,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2060,Teopantlán,MX21159,Teopantlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2061,Teopisca,MX07094,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
2062,Teotihuacán,MX15092,Teotihuacan,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2063,Teotitlán de Flores Magón,MX20545,Teotitlan de Flores Magon,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
2064,Teotitlán del Valle,MX20546,Teotitlan del Valle,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
2065,Teotlalco,MX21160,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2066,Teotongo,MX20547,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
2067,Tepache,MX26063,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
2068,Tepakán,MX31086,Tepakan,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2069,Tepalcatepec,MX16089,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
2070,Tepalcingo,MX17019,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
2071,Tepanco de López,MX21161,Tepanco de Lopez,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2072,Tepango de Rodríguez,MX21162,Tepango de Rodriguez,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2073,Tepatitlán de Morelos,MX14093,Tepatitlan de Morelos,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
2074,Tepatlaxco,MX30165,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2075,Tepatlaxco de Hidalgo,MX21163,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2076,Tepeaca,MX21164,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2077,Tepeapulco,MX13061,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2078,Tepechitlán,MX32045,Tepechitlan,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
2079,Tepecoacuilco de Trujano,MX12059,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
2080,Tepehuacán de Guerrero,MX13062,Tepehuacan de Guerrero,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2081,Tepehuanes,MX10035,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
2082,Tepeji del Río de Ocampo,MX13063,Tepeji del Rio de Ocampo,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2083,Tepelmeme Villa de Morelos,MX20548,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
2084,Tepemaxalco,MX21165,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2085,Tepeojuma,MX21166,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2086,Tepetitla de Lardizábal,MX29019,Tepetitla de Lardizabal,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
2087,Tepetitlán,MX13064,Tepetitlan,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
2088,Tepetlán,MX30166,Tepetlan,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2089,Tepetlaoxtoc,MX15093,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2090,Tepetlixpa,MX15094,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
2091,Tepetongo,MX32046,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
2092,Tepetzintla,MX21167,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
2093,Tepetzintla,MX30167,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
2094,Tepexco,MX21168,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
